"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","GDP","TOT","MLN_USD","A","1986",404345.685,
"SAU","GDP","TOT","MLN_USD","A","1987",397836.551,
"SAU","GDP","TOT","MLN_USD","A","1988",445742.19,
"SAU","GDP","TOT","MLN_USD","A","1989",463506.168,
"SAU","GDP","TOT","MLN_USD","A","1990",520904.932,
"SAU","GDP","TOT","MLN_USD","A","1991",619341.2,
"SAU","GDP","TOT","MLN_USD","A","1992",658714.708,
"SAU","GDP","TOT","MLN_USD","A","1993",665125.504,
"SAU","GDP","TOT","MLN_USD","A","1994",683123.998,
"SAU","GDP","TOT","MLN_USD","A","1995",698927.183,
"SAU","GDP","TOT","MLN_USD","A","1996",730495.955,
"SAU","GDP","TOT","MLN_USD","A","1997",751294.684,
"SAU","GDP","TOT","MLN_USD","A","1998",781733,
"SAU","GDP","TOT","MLN_USD","A","1999",763176.096,
"SAU","GDP","TOT","MLN_USD","A","2000",824128.264,
"SAU","GDP","TOT","MLN_USD","A","2001",832007.958,
"SAU","GDP","TOT","MLN_USD","A","2002",821341.582,
"SAU","GDP","TOT","MLN_USD","A","2003",930645.164,
"SAU","GDP","TOT","MLN_USD","A","2004",1031758.941,
"SAU","GDP","TOT","MLN_USD","A","2005",1123197.697,
"SAU","GDP","TOT","MLN_USD","A","2006",1189455.013,
"SAU","GDP","TOT","MLN_USD","A","2007",1243968.072,
"SAU","GDP","TOT","MLN_USD","A","2008",1347422.314,
"SAU","GDP","TOT","MLN_USD","A","2009",1329736.077,
"SAU","GDP","TOT","MLN_USD","A","2010",1413023.527,
"SAU","GDP","TOT","MLN_USD","A","2011",1586748.761,
"SAU","GDP","TOT","MLN_USD","A","2012",1672470.749,
"SAU","GDP","TOT","MLN_USD","A","2013",1680157.97,
"SAU","GDP","TOT","MLN_USD","A","2014",1722861.782,
"SAU","GDP","TOT","MLN_USD","A","2015",1541832.118,
"SAU","GDP","TOT","MLN_USD","A","2016",1475671.786,
"SAU","GDP","TOT","MLN_USD","A","2017",1565891.922,
"SAU","GDP","TOT","MLN_USD","A","2018",1642519.382,
"SAU","GDP","TOT","MLN_USD","A","2019",1677381.92,
"SAU","GDP","TOT","MLN_USD","A","2020",1627982.386,
"SAU","GDP","TOT","USD_CAP","A","1970",9292.166424,
"SAU","GDP","TOT","USD_CAP","A","1971",11202.231347,
"SAU","GDP","TOT","USD_CAP","A","1972",13770.948327,
"SAU","GDP","TOT","USD_CAP","A","1973",17376.498238,
"SAU","GDP","TOT","USD_CAP","A","1974",22966.370529,
"SAU","GDP","TOT","USD_CAP","A","1975",25092.502619,
"SAU","GDP","TOT","USD_CAP","A","1976",28352.415633,
"SAU","GDP","TOT","USD_CAP","A","1977",30606.457933,
"SAU","GDP","TOT","USD_CAP","A","1978",30764.752911,
"SAU","GDP","TOT","USD_CAP","A","1979",34598.609502,
"SAU","GDP","TOT","USD_CAP","A","1980",37868.99696,
"SAU","GDP","TOT","USD_CAP","A","1981",40775.915143,
"SAU","GDP","TOT","USD_CAP","A","1982",36116.19436,
"SAU","GDP","TOT","USD_CAP","A","1983",32351.153917,
"SAU","GDP","TOT","USD_CAP","A","1984",30606.91579,
"SAU","GDP","TOT","USD_CAP","A","1985",28596.652395,
"SAU","GDP","TOT","USD_CAP","A","1986",29154.61357,
"SAU","GDP","TOT","USD_CAP","A","1987",27388.535277,
"SAU","GDP","TOT","USD_CAP","A","1988",29411.786971,
"SAU","GDP","TOT","USD_CAP","A","1989",29417.860838,
"SAU","GDP","TOT","USD_CAP","A","1990",31904.871323,
"SAU","GDP","TOT","USD_CAP","A","1991",36717.303718,
"SAU","GDP","TOT","USD_CAP","A","1992",37903.27627,
"SAU","GDP","TOT","USD_CAP","A","1993",37241.590951,
"SAU","GDP","TOT","USD_CAP","A","1994",37306.572024,
"SAU","GDP","TOT","USD_CAP","A","1995",37304.286614,
"SAU","GDP","TOT","USD_CAP","A","1996",38182.734069,
"SAU","GDP","TOT","USD_CAP","A","1997",38516.918673,
"SAU","GDP","TOT","USD_CAP","A","1998",39317.724199,
"SAU","GDP","TOT","USD_CAP","A","1999",37605.244323,
"SAU","GDP","TOT","USD_CAP","A","2000",39689.649431,
"SAU","GDP","TOT","USD_CAP","A","2001",39054.820329,
"SAU","GDP","TOT","USD_CAP","A","2002",37493.382348,
"SAU","GDP","TOT","USD_CAP","A","2003",41258.540035,
"SAU","GDP","TOT","USD_CAP","A","2004",44417.057438,
"SAU","GDP","TOT","USD_CAP","A","2005",46984.604448,
"SAU","GDP","TOT","USD_CAP","A","2006",48394.517295,
"SAU","GDP","TOT","USD_CAP","A","2007",49261.050328,
"SAU","GDP","TOT","USD_CAP","A","2008",51942.26361,
"SAU","GDP","TOT","USD_CAP","A","2009",49874.781078,
"SAU","GDP","TOT","USD_CAP","A","2010",51351.20568,
"SAU","GDP","TOT","USD_CAP","A","2011",56127.024677,
"SAU","GDP","TOT","USD_CAP","A","2012",57693.997316,
"SAU","GDP","TOT","USD_CAP","A","2013",56563.34222,
"SAU","GDP","TOT","USD_CAP","A","2014",56613.475043,
"SAU","GDP","TOT","USD_CAP","A","2015",49491.35095,
"SAU","GDP","TOT","USD_CAP","A","2016",46289.737315,
"SAU","GDP","TOT","USD_CAP","A","2017",47862.022249,
"SAU","GDP","TOT","USD_CAP","A","2018",49157.12264,
"SAU","GDP","TOT","USD_CAP","A","2019",49020.211911,
"SAU","GDP","TOT","USD_CAP","A","2020",46362.649486,
"EA19","GDP","TOT","MLN_USD","A","1995",6480935.605,
"EA19","GDP","TOT","MLN_USD","A","1996",6698627.704,
"EA19","GDP","TOT","MLN_USD","A","1997",6983537.893,
"EA19","GDP","TOT","MLN_USD","A","1998",7332107.95,
"EA19","GDP","TOT","MLN_USD","A","1999",7632229.8,
"EA19","GDP","TOT","MLN_USD","A","2000",8130881.357,
"EA19","GDP","TOT","MLN_USD","A","2001",8542496.509,
"EA19","GDP","TOT","MLN_USD","A","2002",8920888.503,
"EA19","GDP","TOT","MLN_USD","A","2003",9115910.918,
"EA19","GDP","TOT","MLN_USD","A","2004",9524851.595,
"EA19","GDP","TOT","MLN_USD","A","2005",9903083.567,
"EA19","GDP","TOT","MLN_USD","A","2006",10761974.571,
"EA19","GDP","TOT","MLN_USD","A","2007",11444538.238,
"EA19","GDP","TOT","MLN_USD","A","2008",11933269.728,
"EA19","GDP","TOT","MLN_USD","A","2009",11662945.06,
"EA19","GDP","TOT","MLN_USD","A","2010",12022714.631,
"EA19","GDP","TOT","MLN_USD","A","2011",12553314.633,
"EA19","GDP","TOT","MLN_USD","A","2012",12706461.032,
"EA19","GDP","TOT","MLN_USD","A","2013",13150058.505,
"EA19","GDP","TOT","MLN_USD","A","2014",13521506.969,
"EA19","GDP","TOT","MLN_USD","A","2015",13931870.77,
"EA19","GDP","TOT","MLN_USD","A","2016",14822201.868,
"EA19","GDP","TOT","MLN_USD","A","2017",15563226.073,
"EA19","GDP","TOT","MLN_USD","A","2018",16242452.071,
"EA19","GDP","TOT","MLN_USD","A","2019",16737359.143,
"EA19","GDP","TOT","MLN_USD","A","2020",16183110.14,
"EA19","GDP","TOT","USD_CAP","A","1995",20470.720202,
"EA19","GDP","TOT","USD_CAP","A","1996",21109.657173,
"EA19","GDP","TOT","USD_CAP","A","1997",21961.013814,
"EA19","GDP","TOT","USD_CAP","A","1998",23014.018908,
"EA19","GDP","TOT","USD_CAP","A","1999",23902.722308,
"EA19","GDP","TOT","USD_CAP","A","2000",25385.154729,
"EA19","GDP","TOT","USD_CAP","A","2001",26581.337924,
"EA19","GDP","TOT","USD_CAP","A","2002",27621.559331,
"EA19","GDP","TOT","USD_CAP","A","2003",28073.246941,
"EA19","GDP","TOT","USD_CAP","A","2004",29179.826589,
"EA19","GDP","TOT","USD_CAP","A","2005",30176.55619,
"EA19","GDP","TOT","USD_CAP","A","2006",32646.632866,
"EA19","GDP","TOT","USD_CAP","A","2007",34532.244913,
"EA19","GDP","TOT","USD_CAP","A","2008",35828.131679,
"EA19","GDP","TOT","USD_CAP","A","2009",34904.624528,
"EA19","GDP","TOT","USD_CAP","A","2010",35896.767091,
"EA19","GDP","TOT","USD_CAP","A","2011",37386.514782,
"EA19","GDP","TOT","USD_CAP","A","2012",37758.487958,
"EA19","GDP","TOT","USD_CAP","A","2013",39013.971575,
"EA19","GDP","TOT","USD_CAP","A","2014",40044.067906,
"EA19","GDP","TOT","USD_CAP","A","2015",41139.417132,
"EA19","GDP","TOT","USD_CAP","A","2016",43630.395264,
"EA19","GDP","TOT","USD_CAP","A","2017",45708.443946,
"EA19","GDP","TOT","USD_CAP","A","2018",47586.573645,
"EA19","GDP","TOT","USD_CAP","A","2019",48896.424752,
"EA19","GDP","TOT","USD_CAP","A","2020",47207.114538,
"ARG","GDP","TOT","MLN_USD","A","2004",470169.433,
"ARG","GDP","TOT","MLN_USD","A","2005",527729.109,
"ARG","GDP","TOT","MLN_USD","A","2006",587451.577,
"ARG","GDP","TOT","MLN_USD","A","2007",657569.211,
"ARG","GDP","TOT","MLN_USD","A","2008",697557.859,
"ARG","GDP","TOT","MLN_USD","A","2009",661275.817,
"ARG","GDP","TOT","MLN_USD","A","2010",736718.361,
"ARG","GDP","TOT","MLN_USD","A","2011",797263.882,
"ARG","GDP","TOT","MLN_USD","A","2012",819697.902,
"ARG","GDP","TOT","MLN_USD","A","2013",849616,
"ARG","GDP","TOT","MLN_USD","A","2014",839896.688,
"ARG","GDP","TOT","MLN_USD","A","2015",867176.759,
"ARG","GDP","TOT","MLN_USD","A","2016",885227.529,
"ARG","GDP","TOT","MLN_USD","A","2017",1039330.592,
"ARG","GDP","TOT","MLN_USD","A","2018",1036982.075,
"ARG","GDP","TOT","MLN_USD","A","2019",1033454.909,
"ARG","GDP","TOT","MLN_USD","A","2020",942366.94,
"ARG","GDP","TOT","USD_CAP","A","2004",12299.728803,
"ARG","GDP","TOT","USD_CAP","A","2005",13674.572695,
"ARG","GDP","TOT","USD_CAP","A","2006",15074.069861,
"ARG","GDP","TOT","USD_CAP","A","2007",16708.232833,
"ARG","GDP","TOT","USD_CAP","A","2008",17550.391451,
"ARG","GDP","TOT","USD_CAP","A","2009",16476.698479,
"ARG","GDP","TOT","USD_CAP","A","2010",18061.934358,
"ARG","GDP","TOT","USD_CAP","A","2011",19322.22713,
"ARG","GDP","TOT","USD_CAP","A","2012",19641.352863,
"ARG","GDP","TOT","USD_CAP","A","2013",20131.680421,
"ARG","GDP","TOT","USD_CAP","A","2014",19683.771502,
"ARG","GDP","TOT","USD_CAP","A","2015",20105.198994,
"ARG","GDP","TOT","USD_CAP","A","2016",20307.870053,
"ARG","GDP","TOT","USD_CAP","A","2017",23597.117759,
"ARG","GDP","TOT","USD_CAP","A","2018",23305.847425,
"ARG","GDP","TOT","USD_CAP","A","2019",22996.985521,
"CRI","GDP","TOT","MLN_USD","A","1991",17225.593,
"CRI","GDP","TOT","MLN_USD","A","1992",19245.156,
"CRI","GDP","TOT","MLN_USD","A","1993",21110.501,
"CRI","GDP","TOT","MLN_USD","A","1994",22538.086,
"CRI","GDP","TOT","MLN_USD","A","1995",23970.119,
"CRI","GDP","TOT","MLN_USD","A","1996",24699.364,
"CRI","GDP","TOT","MLN_USD","A","1997",26518.347,
"CRI","GDP","TOT","MLN_USD","A","1998",28681.659,
"CRI","GDP","TOT","MLN_USD","A","1999",30220.968,
"CRI","GDP","TOT","MLN_USD","A","2000",32084.564,
"CRI","GDP","TOT","MLN_USD","A","2001",33921.231,
"CRI","GDP","TOT","MLN_USD","A","2002",35611.118,
"CRI","GDP","TOT","MLN_USD","A","2003",37813.018,
"CRI","GDP","TOT","MLN_USD","A","2004",40514.992,
"CRI","GDP","TOT","MLN_USD","A","2005",43403.854,
"CRI","GDP","TOT","MLN_USD","A","2006",47971.068,
"CRI","GDP","TOT","MLN_USD","A","2007",53297.55,
"CRI","GDP","TOT","MLN_USD","A","2008",56911.82,
"CRI","GDP","TOT","MLN_USD","A","2009",56779.592,
"CRI","GDP","TOT","MLN_USD","A","2010",60553.221,
"CRI","GDP","TOT","MLN_USD","A","2011",64567.752,
"CRI","GDP","TOT","MLN_USD","A","2012",69073.803,
"CRI","GDP","TOT","MLN_USD","A","2013",73210.057,
"CRI","GDP","TOT","MLN_USD","A","2014",79269.13,
"CRI","GDP","TOT","MLN_USD","A","2015",85240.084,
"CRI","GDP","TOT","MLN_USD","A","2016",93454.856,
"CRI","GDP","TOT","MLN_USD","A","2017",100716.907,
"CRI","GDP","TOT","MLN_USD","A","2018",109676.538,"E"
"CRI","GDP","TOT","MLN_USD","A","2019",115156.592,"E"
"CRI","GDP","TOT","MLN_USD","A","2020",113611.801,"E"
"CRI","GDP","TOT","USD_CAP","A","1991",5557.82789,
"CRI","GDP","TOT","USD_CAP","A","1992",6073.686378,
"CRI","GDP","TOT","USD_CAP","A","1993",6518.413515,
"CRI","GDP","TOT","USD_CAP","A","1994",6760.64364,
"CRI","GDP","TOT","USD_CAP","A","1995",6986.959286,
"CRI","GDP","TOT","USD_CAP","A","1996",7021.197198,
"CRI","GDP","TOT","USD_CAP","A","1997",7346.205543,
"CRI","GDP","TOT","USD_CAP","A","1998",7757.412262,
"CRI","GDP","TOT","USD_CAP","A","1999",7980.035267,
"CRI","GDP","TOT","USD_CAP","A","2000",8290.944819,
"CRI","GDP","TOT","USD_CAP","A","2001",8581.04504,
"CRI","GDP","TOT","USD_CAP","A","2002",8850.95266,
"CRI","GDP","TOT","USD_CAP","A","2003",9263.621127,
"CRI","GDP","TOT","USD_CAP","A","2004",9768.125917,
"CRI","GDP","TOT","USD_CAP","A","2005",10299.326434,
"CRI","GDP","TOT","USD_CAP","A","2006",11205.664332,
"CRI","GDP","TOT","USD_CAP","A","2007",12278.747842,
"CRI","GDP","TOT","USD_CAP","A","2008",12926.352146,
"CRI","GDP","TOT","USD_CAP","A","2009",12701.994593,
"CRI","GDP","TOT","USD_CAP","A","2010",13318.135538,
"CRI","GDP","TOT","USD_CAP","A","2011",14068.154868,
"CRI","GDP","TOT","USD_CAP","A","2012",14852.929898,
"CRI","GDP","TOT","USD_CAP","A","2013",15542.368395,
"CRI","GDP","TOT","USD_CAP","A","2014",16615.974075,
"CRI","GDP","TOT","USD_CAP","A","2015",17649.314854,
"CRI","GDP","TOT","USD_CAP","A","2016",19119.336147,
"CRI","GDP","TOT","USD_CAP","A","2017",20368.230268,
"CRI","GDP","TOT","USD_CAP","A","2018",21931.237161,"E"
"CRI","GDP","TOT","USD_CAP","A","2019",22779.657839,"E"
"CRI","GDP","TOT","USD_CAP","A","2020",22239.587759,"E"
"BGR","GDP","TOT","MLN_USD","A","1995",64930.179,
"BGR","GDP","TOT","MLN_USD","A","1996",57134.593,
"BGR","GDP","TOT","MLN_USD","A","1997",47781.371,
"BGR","GDP","TOT","MLN_USD","A","1998",51005.614,
"BGR","GDP","TOT","MLN_USD","A","1999",47685.742,
"BGR","GDP","TOT","MLN_USD","A","2000",52491.53,
"BGR","GDP","TOT","MLN_USD","A","2001",55759.755,
"BGR","GDP","TOT","MLN_USD","A","2002",61023.384,
"BGR","GDP","TOT","MLN_USD","A","2003",65377.573,
"BGR","GDP","TOT","MLN_USD","A","2004",70947.27,
"BGR","GDP","TOT","MLN_USD","A","2005",78821.717,
"BGR","GDP","TOT","MLN_USD","A","2006",86597.081,
"BGR","GDP","TOT","MLN_USD","A","2007",96549.245,
"BGR","GDP","TOT","MLN_USD","A","2008",107410.922,
"BGR","GDP","TOT","MLN_USD","A","2009",105648.491,
"BGR","GDP","TOT","MLN_USD","A","2010",110696.452,
"BGR","GDP","TOT","MLN_USD","A","2011",115714.28,
"BGR","GDP","TOT","MLN_USD","A","2012",119289.668,
"BGR","GDP","TOT","MLN_USD","A","2013",120942.825,
"BGR","GDP","TOT","MLN_USD","A","2014",127263.919,
"BGR","GDP","TOT","MLN_USD","A","2015",132016.702,
"BGR","GDP","TOT","MLN_USD","A","2016",143086.264,
"BGR","GDP","TOT","MLN_USD","A","2017",151920.162,
"BGR","GDP","TOT","MLN_USD","A","2018",161275.381,
"BGR","GDP","TOT","MLN_USD","A","2019",172351.356,
"BGR","GDP","TOT","MLN_USD","A","2020",170715.109,
"BGR","GDP","TOT","USD_CAP","A","1995",7724.204355,
"BGR","GDP","TOT","USD_CAP","A","1996",6831.971941,
"BGR","GDP","TOT","USD_CAP","A","1997",5748.433654,
"BGR","GDP","TOT","USD_CAP","A","1998",6177.417453,
"BGR","GDP","TOT","USD_CAP","A","1999",5807.809777,
"BGR","GDP","TOT","USD_CAP","A","2000",6424.776628,
"BGR","GDP","TOT","USD_CAP","A","2001",7046.333183,
"BGR","GDP","TOT","USD_CAP","A","2002",7755.008188,
"BGR","GDP","TOT","USD_CAP","A","2003",8356.502401,
"BGR","GDP","TOT","USD_CAP","A","2004",9117.825795,
"BGR","GDP","TOT","USD_CAP","A","2005",10183.815918,
"BGR","GDP","TOT","USD_CAP","A","2006",11247.805714,
"BGR","GDP","TOT","USD_CAP","A","2007",12604.728394,
"BGR","GDP","TOT","USD_CAP","A","2008",14089.644033,
"BGR","GDP","TOT","USD_CAP","A","2009",13928.367341,
"BGR","GDP","TOT","USD_CAP","A","2010",14692.355494,
"BGR","GDP","TOT","USD_CAP","A","2011",15747.0217,
"BGR","GDP","TOT","USD_CAP","A","2012",16327.88074,
"BGR","GDP","TOT","USD_CAP","A","2013",16647.0627,
"BGR","GDP","TOT","USD_CAP","A","2014",17616.975217,
"BGR","GDP","TOT","USD_CAP","A","2015",18391.873452,
"BGR","GDP","TOT","USD_CAP","A","2016",20074.333169,
"BGR","GDP","TOT","USD_CAP","A","2017",21469.942087,
"BGR","GDP","TOT","USD_CAP","A","2018",22957.230311,
"BGR","GDP","TOT","USD_CAP","A","2019",24707.177964,
"BGR","GDP","TOT","USD_CAP","A","2020",24626.059448,"P"
"HRV","GDP","TOT","MLN_USD","A","1995",37239.711,
"HRV","GDP","TOT","MLN_USD","A","1996",40139.878,
"HRV","GDP","TOT","MLN_USD","A","1997",43332.133,
"HRV","GDP","TOT","MLN_USD","A","1998",44913.413,
"HRV","GDP","TOT","MLN_USD","A","1999",44946.908,
"HRV","GDP","TOT","MLN_USD","A","2000",47758.489,
"HRV","GDP","TOT","MLN_USD","A","2001",50136.993,
"HRV","GDP","TOT","MLN_USD","A","2002",54937.516,
"HRV","GDP","TOT","MLN_USD","A","2003",58819.172,
"HRV","GDP","TOT","MLN_USD","A","2004",63118.251,
"HRV","GDP","TOT","MLN_USD","A","2005",66534,
"HRV","GDP","TOT","MLN_USD","A","2006",75756.291,
"HRV","GDP","TOT","MLN_USD","A","2007",83918.53,
"HRV","GDP","TOT","MLN_USD","A","2008",90165.305,
"HRV","GDP","TOT","MLN_USD","A","2009",86811.058,
"HRV","GDP","TOT","MLN_USD","A","2010",85833.051,
"HRV","GDP","TOT","MLN_USD","A","2011",89955.724,
"HRV","GDP","TOT","MLN_USD","A","2012",91315.184,
"HRV","GDP","TOT","MLN_USD","A","2013",93970.647,
"HRV","GDP","TOT","MLN_USD","A","2014",94622.631,
"HRV","GDP","TOT","MLN_USD","A","2015",97949.1,
"HRV","GDP","TOT","MLN_USD","A","2016",105239.316,
"HRV","GDP","TOT","MLN_USD","A","2017",111997.856,
"HRV","GDP","TOT","MLN_USD","A","2018",118385.338,
"HRV","GDP","TOT","MLN_USD","A","2019",125981.112,
"HRV","GDP","TOT","MLN_USD","A","2020",117911.082,"P"
"HRV","GDP","TOT","USD_CAP","A","1995",8060.491249,
"HRV","GDP","TOT","USD_CAP","A","1996",8808.212278,
"HRV","GDP","TOT","USD_CAP","A","1997",9555.214404,
"HRV","GDP","TOT","USD_CAP","A","1998",9909.987894,
"HRV","GDP","TOT","USD_CAP","A","1999",9960.317263,
"HRV","GDP","TOT","USD_CAP","A","2000",11112.517468,
"HRV","GDP","TOT","USD_CAP","A","2001",11644.887528,
"HRV","GDP","TOT","USD_CAP","A","2002",12760.026538,
"HRV","GDP","TOT","USD_CAP","A","2003",13661.230311,
"HRV","GDP","TOT","USD_CAP","A","2004",14650.408284,
"HRV","GDP","TOT","USD_CAP","A","2005",15431.129477,
"HRV","GDP","TOT","USD_CAP","A","2006",17564.605081,
"HRV","GDP","TOT","USD_CAP","A","2007",19458.247941,
"HRV","GDP","TOT","USD_CAP","A","2008",20915.746538,
"HRV","GDP","TOT","USD_CAP","A","2009",20158.982125,
"HRV","GDP","TOT","USD_CAP","A","2010",19978.123622,
"HRV","GDP","TOT","USD_CAP","A","2011",21003.360644,
"HRV","GDP","TOT","USD_CAP","A","2012",21389.987731,
"HRV","GDP","TOT","USD_CAP","A","2013",22087.486157,
"HRV","GDP","TOT","USD_CAP","A","2014",22337.402078,
"HRV","GDP","TOT","USD_CAP","A","2015",23276.918842,
"HRV","GDP","TOT","USD_CAP","A","2016",25222.481625,
"HRV","GDP","TOT","USD_CAP","A","2017",27119.090311,
"HRV","GDP","TOT","USD_CAP","A","2018",28938.914771,
"HRV","GDP","TOT","USD_CAP","A","2019",30974.823593,
"HRV","GDP","TOT","USD_CAP","A","2020",29119.815227,"E"
"CYP","GDP","TOT","MLN_USD","A","1995",11100.311,
"CYP","GDP","TOT","MLN_USD","A","1996",11425.637,
"CYP","GDP","TOT","MLN_USD","A","1997",11922.442,
"CYP","GDP","TOT","MLN_USD","A","1998",12737.424,
"CYP","GDP","TOT","MLN_USD","A","1999",13502.027,
"CYP","GDP","TOT","MLN_USD","A","2000",14781.223,
"CYP","GDP","TOT","MLN_USD","A","2001",16045.639,
"CYP","GDP","TOT","MLN_USD","A","2002",16716.211,
"CYP","GDP","TOT","MLN_USD","A","2003",17422.376,
