Date,Gold,Silver,Oil
1984-02-16,383.1,9.153,30.145
1984-02-17,382.0,9.04,30.145
1984-02-20,384.5,9.133,30.145
1984-02-21,388.25,9.26,30.145
1984-02-22,392.0,9.422,30.145
1984-02-23,399.75,9.75,30.145
1984-02-24,396.1,9.624,30.145
1984-02-27,394.0,9.525,30.145
1984-02-28,400.0,9.865,30.145
1984-02-29,396.6,9.64,30.145
1984-03-01,395.25,9.625,30.761
1984-03-02,396.8,9.667,30.761
1984-03-05,406.85,10.11,30.761
1984-03-06,403.5,10.035,30.761
1984-03-07,402.0,9.933,30.761
1984-03-08,396.35,9.66,30.761
1984-03-09,402.0,9.872,30.761
1984-03-12,397.5,9.692,30.761
1984-03-13,397.5,9.749,30.761
1984-03-14,400.0,9.872,30.761
1984-03-15,394.15,9.418,30.761
1984-03-16,392.8,9.427,30.761
1984-03-19,392.15,9.46,30.761
1984-03-20,393.7,9.534,30.761
1984-03-21,392.0,9.555,30.761
1984-03-22,391.6,9.525,30.761
1984-03-23,388.0,9.39,30.761
1984-03-26,388.5,9.395,30.761
1984-03-27,389.1,9.497,30.761
1984-03-28,385.75,9.42,30.761
1984-03-29,390.35,9.805,30.761
1984-03-30,388.5,9.65,30.761
1984-04-01,,,30.618
1984-04-02,387.25,9.742,30.618
1984-04-03,381.15,9.355,30.618
1984-04-04,380.5,9.36,30.618
1984-04-05,381.6,9.37,30.618
1984-04-06,378.75,9.105,30.618
1984-04-09,381.5,9.19,30.618
1984-04-10,381.9,9.162,30.618
1984-04-11,382.8,9.292,30.618
1984-04-12,382.1,9.24,30.618
1984-04-13,380.2,9.13,30.618
1984-04-16,380.0,9.145,30.618
1984-04-17,380.3,9.175,30.618
1984-04-18,380.85,9.207,30.618
1984-04-19,385.0,9.325,30.618
1984-04-24,384.6,9.348,30.618
1984-04-25,382.25,9.245,30.618
1984-04-26,381.6,9.22,30.618
1984-04-27,377.5,9.092,30.618
1984-04-30,376.2,8.962,30.618
1984-05-01,376.4,8.928,30.52
1984-05-02,377.35,8.96,30.52
1984-05-03,378.3,9.052,30.52
1984-05-04,378.3,9.048,30.52
1984-05-08,371.5,8.585,30.52
1984-05-09,372.65,8.65,30.52
1984-05-10,370.1,8.605,30.52
1984-05-11,373.0,8.75,30.52
1984-05-14,371.2,8.83,30.52
1984-05-15,373.35,8.835,30.52
1984-05-16,374.8,8.94,30.52
1984-05-17,376.65,9.06,30.52
1984-05-18,375.0,8.895,30.52
1984-05-21,380.35,9.152,30.52
1984-05-22,379.15,9.088,30.52
1984-05-23,378.5,9.105,30.52
1984-05-24,375.3,8.92,30.52
1984-05-25,380.5,9.16,30.52
1984-05-29,385.5,9.202,30.52
1984-05-30,384.75,9.16,30.52
1984-05-31,383.45,9.12,30.52
1984-06-01,389.4,9.363,29.967
1984-06-04,394.5,9.375,29.967
1984-06-05,394.0,9.347,29.967
1984-06-06,393.4,9.302,29.967
1984-06-07,392.0,9.225,29.967
1984-06-08,387.1,9.121,29.967
1984-06-11,383.6,9.008,29.967
1984-06-12,375.25,8.673,29.967
1984-06-13,374.5,8.705,29.967
1984-06-14,376.0,8.695,29.967
1984-06-15,373.9,8.65,29.967
1984-06-18,369.4,8.44,29.967
1984-06-19,370.2,8.565,29.967
1984-06-20,371.85,8.568,29.967
1984-06-21,370.0,8.48,29.967
1984-06-22,373.0,8.647,29.967
1984-06-25,370.45,8.522,29.967
1984-06-26,369.0,8.365,29.967
1984-06-27,370.3,8.355,29.967
1984-06-28,371.5,8.36,29.967
1984-06-29,375.25,8.392,29.967
1984-07-01,,,28.752
1984-07-02,370.45,8.295,28.752
1984-07-03,369.75,8.21,28.752
1984-07-04,370.55,8.156,28.752
1984-07-05,366.0,7.808,28.752
1984-07-06,358.0,7.6,28.752
1984-07-09,332.5,7.244,28.752
1984-07-10,346.0,7.54,28.752
1984-07-11,335.75,7.199,28.752
1984-07-12,339.5,7.262,28.752
1984-07-13,341.6,7.38,28.752
1984-07-16,352.25,7.595,28.752
1984-07-17,347.5,7.458,28.752
1984-07-18,346.25,7.43,28.752
1984-07-19,352.35,7.566,28.752
1984-07-20,346.5,7.39,28.752
1984-07-23,335.25,7.196,28.752
1984-07-24,337.75,7.153,28.752
1984-07-25,337.5,7.198,28.752
1984-07-26,345.0,7.243,28.752
1984-07-27,336.15,6.985,28.752
1984-07-30,339.15,6.918,28.752
1984-07-31,341.6,7.11,28.752
1984-08-01,337.35,7.015,29.25
1984-08-02,343.15,7.345,29.25
1984-08-03,347.5,7.54,29.25
1984-08-06,352.4,7.7,29.25
1984-08-07,346.25,7.355,29.25
1984-08-08,343.9,7.538,29.25
1984-08-09,344.25,7.48,29.25
1984-08-10,350.5,7.885,29.25
1984-08-13,343.0,7.586,29.25
1984-08-14,348.8,7.871,29.25
1984-08-15,353.9,7.921,29.25
1984-08-16,350.65,7.892,29.25
1984-08-17,351.25,7.851,29.25
1984-08-20,349.7,7.785,29.25
1984-08-21,345.4,7.483,29.25
1984-08-22,345.4,7.5,29.25
1984-08-23,351.75,7.65,29.25
1984-08-24,350.35,7.59,29.25
1984-08-28,348.15,7.61,29.25
1984-08-29,348.8,7.61,29.25
1984-08-30,348.75,7.565,29.25
1984-08-31,347.7,7.445,29.25
1984-09-01,,,29.311
1984-09-03,346.2,7.315,29.311
1984-09-04,341.75,7.209,29.311
1984-09-05,338.5,7.11,29.311
1984-09-06,340.3,7.178,29.311
1984-09-07,339.5,7.16,29.311
1984-09-10,337.2,7.158,29.311
1984-09-11,338.65,7.19,29.311
1984-09-12,339.5,7.187,29.311
1984-09-13,337.5,7.085,29.311
1984-09-14,339.4,7.177,29.311
1984-09-17,338.0,7.101,29.311
1984-09-18,336.5,6.979,29.311
1984-09-19,339.9,7.125,29.311
1984-09-20,340.0,7.12,29.311
1984-09-21,339.75,7.142,29.311
1984-09-24,347.25,7.652,29.311
1984-09-25,345.1,7.525,29.311
1984-09-26,345.75,7.582,29.311
1984-09-27,344.0,7.44,29.311
1984-09-28,344.15,7.435,29.311
1984-10-01,344.75,7.453,28.765
1984-10-02,344.85,7.507,28.765
1984-10-03,347.6,7.61,28.765
1984-10-04,346.0,7.58,28.765
1984-10-05,346.55,7.573,28.765
1984-10-08,342.75,7.28,28.765
1984-10-09,341.25,7.24,28.765
1984-10-10,337.75,7.105,28.765
1984-10-11,338.1,7.115,28.765
1984-10-12,337.9,7.126,28.765
1984-10-15,338.25,7.215,28.765
1984-10-16,339.75,7.266,28.765
1984-10-17,340.0,7.278,28.765
1984-10-18,338.25,7.155,28.765
1984-10-19,339.6,7.21,28.765
1984-10-22,338.0,7.183,28.765
1984-10-23,339.4,7.255,28.765
1984-10-24,340.25,7.325,28.765
1984-10-25,339.9,7.305,28.765
1984-10-26,338.15,7.262,28.765
1984-10-29,335.8,7.205,28.765
1984-10-30,335.65,7.195,28.765
1984-10-31,334.5,7.195,28.765
1984-11-01,333.85,7.176,28.098
1984-11-02,339.0,7.415,28.098
1984-11-05,342.3,7.504,28.098
1984-11-06,345.95,7.573,28.098
1984-11-07,345.8,7.85,28.098
1984-11-08,348.1,7.69,28.098
1984-11-09,345.85,7.615,28.098
1984-11-12,345.8,7.67,28.098
1984-11-13,350.0,7.828,28.098
1984-11-14,346.0,7.657,28.098
1984-11-15,345.35,7.595,28.098
1984-11-16,345.05,7.608,28.098
1984-11-19,343.0,7.532,28.098
1984-11-20,342.65,7.48,28.098
1984-11-21,342.75,7.512,28.098
1984-11-22,342.55,7.576,28.098
1984-11-23,342.0,7.523,28.098
1984-11-26,339.5,7.45,28.098
1984-11-27,333.35,7.375,28.098
1984-11-28,329.1,7.128,28.098
1984-11-29,331.75,7.123,28.098
1984-11-30,328.6,7.051,28.098
1984-12-01,,,25.429
1984-12-03,327.7,6.998,25.429
1984-12-04,330.9,7.068,25.429
1984-12-05,330.55,7.096,25.429
1984-12-06,330.7,7.076,25.429
1984-12-07,330.0,6.987,25.429
1984-12-10,326.25,6.85,25.429
1984-12-11,326.65,6.833,25.429
1984-12-12,327.6,6.789,25.429
1984-12-13,326.4,6.82,25.429
1984-12-14,321.75,6.675,25.429
1984-12-17,316.85,6.565,25.429
1984-12-18,308.25,6.32,25.429
1984-12-19,308.75,6.388,25.429
1984-12-20,303.25,6.22,25.429
1984-12-21,308.85,6.41,25.429
1984-12-27,310.25,6.28,25.429
1984-12-28,309.5,6.385,25.429
1984-12-31,309.0,6.288,25.429
1985-01-01,,,25.641
1985-01-02,306.25,6.25,25.641
1985-01-03,299.5,6.017,25.641
1985-01-04,303.45,6.087,25.641
1985-01-07,296.75,5.83,25.641
1985-01-08,304.4,6.075,25.641
1985-01-09,298.35,5.878,25.641
1985-01-10,304.0,6.09,25.641
1985-01-11,304.0,6.11,25.641
1985-01-14,301.25,6.004,25.641
1985-01-15,302.5,5.989,25.641
1985-01-16,302.45,6.015,25.641
1985-01-17,305.8,6.18,25.641
1985-01-18,306.9,6.259,25.641
1985-01-21,307.0,6.2055,25.641
1985-01-22,306.85,6.25,25.641
1985-01-23,302.15,6.045,25.641
1985-01-24,301.9,5.99,25.641
1985-01-25,299.25,5.946,25.641
1985-01-28,298.6,5.9455,25.641
1985-01-29,303.5,6.239,25.641
1985-01-30,303.0,6.167,25.641
1985-01-31,304.9,6.33,25.641
1985-02-01,304.8,6.295,27.271
1985-02-04,301.25,6.139,27.271
1985-02-05,301.75,6.145,27.271
1985-02-06,303.45,6.2,27.271
1985-02-07,302.5,6.151,27.271
1985-02-08,300.6,6.135,27.271
1985-02-11,300.0,6.08,27.271
1985-02-12,303.45,6.217,27.271
1985-02-13,302.8,6.206,27.271
1985-02-14,303.4,6.297,27.271
1985-02-15,304.9,6.32,27.271
1985-02-18,314.95,6.27,27.271
1985-02-19,302.9,6.218,27.271
1985-02-20,302.85,6.23,27.271
1985-02-21,302.0,6.166,27.271
1985-02-22,298.8,6.0,27.271
1985-02-25,290.0,5.45,27.271
1985-02-26,285.0,5.58,27.271
1985-02-27,290.75,5.771,27.271
1985-02-28,290.5,5.715,27.271
1985-03-01,288.1,5.605,28.238
1985-03-04,288.3,5.64,28.238
1985-03-05,288.85,5.661,28.238
1985-03-06,286.7,5.622,28.238
1985-03-07,289.3,5.68,28.238
1985-03-08,289.0,5.675,28.238
1985-03-11,290.25,5.6425,28.238
1985-03-12,288.75,5.516,28.238
1985-03-13,290.1,5.57,28.238
1985-03-14,290.25,5.6565,28.238
1985-03-15,289.9,5.635,28.238
1985-03-18,293.7,5.71,28.238
1985-03-19,307.25,6.042,28.238
1985-03-20,333.25,6.46,28.238
1985-03-21,312.5,6.109,28.238
1985-03-22,320.75,6.39,28.238
1985-03-25,315.9,6.305,28.238
1985-03-26,316.0,6.265,28.238
1985-03-27,329.9,6.589,28.238
1985-03-28,328.75,6.565,28.238
1985-03-29,329.8,6.66,28.238
1985-04-01,324.65,6.52,28.805
1985-04-02,317.0,6.42,28.805
1985-04-03,321.1,6.497,28.805
1985-04-04,317.0,6.39,28.805
1985-04-09,323.1,6.628,28.805
1985-04-10,323.3,6.635,28.805
1985-04-11,329.0,6.678,28.805
1985-04-12,331.25,6.665,28.805
1985-04-15,330.3,6.75,28.805
1985-04-16,331.5,6.635,28.805
1985-04-17,327.0,6.451,28.805
1985-04-18,325.5,6.438,28.805
1985-04-19,327.7,6.4015,28.805
1985-04-22,328.1,6.441,28.805
1985-04-23,326.0,6.356,28.805
1985-04-24,322.6,6.1235,28.805
1985-04-25,322.4,6.185,28.805
1985-04-26,322.5,6.24,28.805
1985-04-29,323.0,6.242,28.805
1985-04-30,324.65,6.322,28.805
1985-05-01,315.6,6.15,27.623
1985-05-02,314.25,6.15,27.623
1985-05-03,313.7,6.16,27.623
1985-05-07,311.25,6.145,27.623
1985-05-08,313.35,6.251,27.623
1985-05-09,314.5,6.35,27.623
1985-05-10,313.55,6.292,27.623
1985-05-13,316.75,6.355,27.623
1985-05-14,324.75,6.535,27.623
1985-05-15,322.85,6.491,27.623
1985-05-16,320.4,6.485,27.623
1985-05-17,319.8,6.45,27.623
1985-05-20,323.65,6.5575,27.623
1985-05-21,316.5,6.215,27.623
1985-05-22,317.4,6.2,27.623
1985-05-23,316.4,6.155,27.623
1985-05-24,316.35,6.147,27.623
1985-05-28,313.9,6.1,27.623
1985-05-29,311.2,6.001,27.623
1985-05-30,315.0,6.159,27.623
1985-05-31,313.15,6.085,27.623
1985-06-01,,,27.143
1985-06-03,316.85,6.209,27.143
1985-06-04,316.25,6.108,27.143
1985-06-05,314.75,6.06,27.143
1985-06-06,314.9,6.119,27.143
1985-06-07,315.0,6.103,27.143
1985-06-10,310.75,6.084,27.143
1985-06-11,313.25,6.1375,27.143
1985-06-12,313.75,6.143,27.143
1985-06-13,314.1,6.16,27.143
1985-06-14,315.75,6.237,27.143
1985-06-17,317.25,6.21,27.143
1985-06-18,321.65,6.304,27.143
1985-06-19,325.2,6.42,27.143
1985-06-20,322.0,6.289,27.143
1985-06-21,315.25,6.113,27.143
1985-06-24,314.1,6.109,27.143
1985-06-25,315.9,6.148,27.143
1985-06-26,316.5,6.12,27.143
1985-06-27,316.25,6.13,27.143
1985-06-28,316.5,6.11,27.143
1985-07-01,315.35,6.095,27.329
1985-07-02,310.85,5.9385,27.329
1985-07-03,310.4,5.8875,27.329
1985-07-04,310.7,5.92,27.329
1985-07-05,310.9,5.907,27.329
1985-07-08,312.2,5.931,27.329
1985-07-09,314.8,6.046,27.329
1985-07-10,314.7,6.045,27.329
1985-07-11,313.8,5.985,27.329
1985-07-12,315.05,6.04,27.329
1985-07-15,317.15,6.08,27.329
1985-07-16,316.8,6.1,27.329
1985-07-17,321.7,6.245,27.329
1985-07-18,322.25,6.208,27.329
1985-07-19,319.0,6.1225,27.329
1985-07-22,317.4,6.125,27.329
1985-07-23,322.75,6.158,27.329
1985-07-24,318.5,6.092,27.329
1985-07-25,319.4,6.098,27.329
1985-07-26,317.6,6.075,27.329
1985-07-29,323.0,6.234,27.329
1985-07-30,323.25,6.255,27.329
1985-07-31,328.1,6.335,27.329
1985-08-01,326.75,6.25,27.755
1985-08-02,319.65,6.13,27.755
1985-08-05,323.0,6.182,27.755
1985-08-06,321.4,6.138,27.755
1985-08-07,320.65,6.11,27.755
1985-08-08,322.9,6.146,27.755
1985-08-09,322.4,6.125,27.755
1985-08-12,326.6,6.27,27.755
1985-08-13,328.5,6.33,27.755
1985-08-14,326.2,6.26,27.755
1985-08-15,328.9,6.303,27.755
1985-08-16,335.4,6.3475,27.755
1985-08-19,339.25,6.387,27.755
1985-08-20,335.5,6.26,27.755
1985-08-21,335.75,6.245,27.755
1985-08-22,337.6,6.3,27.755
1985-08-23,333.6,6.215,27.755
1985-08-27,335.25,6.3035,27.755
1985-08-28,339.3,6.3975,27.755
1985-08-29,338.4,6.3,27.755
1985-08-30,335.75,6.247,27.755
1985-09-01,,,28.289
1985-09-02,335.45,6.223,28.289
1985-09-03,332.7,6.1925,28.289
1985-09-04,325.0,6.098,28.289
1985-09-05,326.0,6.08,28.289
1985-09-06,318.75,6.002,28.289
1985-09-09,320.2,6.06,28.289
1985-09-10,320.0,6.0285,28.289
1985-09-11,322.0,6.045,28.289
1985-09-12,318.0,5.975,28.289
1985-09-13,321.75,6.0525,28.289
1985-09-16,318.85,5.9965,28.289
1985-09-17,318.7,6.0065,28.289
1985-09-18,315.5,5.886,28.289
1985-09-19,315.9,5.932,28.289
1985-09-20,319.2,6.0,28.289
1985-09-23,328.1,6.165,28.289
1985-09-24,328.4,6.1725,28.289
1985-09-25,328.7,6.14,28.289
1985-09-26,330.4,6.157,28.289
1985-09-27,328.95,6.062,28.289
1985-09-30,326.5,6.054,28.289
1985-10-01,323.15,6.0,29.538
1985-10-02,324.75,6.037,29.538
1985-10-03,324.35,6.087,29.538
1985-10-04,330.55,6.36,29.538
1985-10-07,326.25,6.25,29.538
1985-10-08,326.1,6.26,29.538
1985-10-09,326.95,6.283,29.538
1985-10-10,325.55,6.23,29.538
1985-10-11,325.8,6.222,29.538
1985-10-14,326.6,6.222,29.538
1985-10-15,326.85,6.257,29.538
1985-10-16,325.9,6.225,29.538
1985-10-17,324.6,6.126,29.538
1985-10-18,326.25,6.157,29.538
1985-10-21,326.5,6.1635,29.538
1985-10-22,325.9,6.13,29.538
1985-10-23,326.9,6.205,29.538
1985-10-24,325.95,6.172,29.538
1985-10-25,325.65,6.162,29.538
1985-10-28,326.5,6.155,29.538
1985-10-29,326.55,6.175,29.538
1985-10-30,326.8,6.135,29.538
1985-10-31,325.75,6.145,29.538
1985-11-01,324.65,6.068,30.813
1985-11-04,325.6,6.0785,30.813
1985-11-05,324.55,6.071,30.813
1985-11-06,324.75,6.075,30.813
1985-11-07,323.6,6.06,30.813
1985-11-08,322.1,6.04,30.813
1985-11-11,323.25,6.0775,30.813
1985-11-12,322.7,6.083,30.813
1985-11-13,324.5,6.125,30.813
1985-11-14,325.0,6.1495,30.813
1985-11-15,324.55,6.115,30.813
1985-11-18,323.75,6.09,30.813
1985-11-19,324.1,6.091,30.813
1985-11-20,325.05,6.174,30.813
1985-11-21,325.75,6.17,30.813
1985-11-22,326.0,6.1525,30.813
1985-11-25,330.5,6.25,30.813
1985-11-26,331.5,6.246,30.813
1985-11-27,330.45,6.213,30.813
1985-11-28,326.75,6.135,30.813
1985-11-29,327.4,6.15,30.813
1985-12-01,,,27.228
1985-12-02,323.95,6.102,27.228
1985-12-03,322.5,6.075,27.228
1985-12-04,324.5,6.08,27.228
1985-12-05,322.5,6.058,27.228
1985-12-06,322.5,6.056,27.228
1985-12-09,320.15,5.985,27.228
1985-12-10,316.1,5.81,27.228
1985-12-11,316.8,5.795,27.228
1985-12-12,316.05,5.775,27.228
1985-12-13,317.9,5.8735,27.228
1985-12-16,318.25,5.8425,27.228
1985-12-17,321.9,5.9025,27.228
1985-12-18,321.1,5.76,27.228
1985-12-19,323.4,5.82,27.228
1985-12-20,323.55,5.8275,27.228
1985-12-23,325.75,5.8575,27.228
1985-12-24,324.85,5.78,27.228
1985-12-27,324.8,5.7775,27.228
1985-12-30,326.15,5.867,27.228
1985-12-31,327.0,5.8,27.228
1986-01-01,,,22.945
1986-01-02,327.1,5.81,22.945
1986-01-03,326.0,5.745,22.945
1986-01-06,327.8,5.79,22.945
1986-01-07,328.9,5.845,22.945
1986-01-08,330.9,5.895,22.945
1986-01-09,333.9,5.9065,22.945
1986-01-10,339.45,6.11,22.945
1986-01-13,340.75,6.057,22.945
1986-01-14,338.8,6.0065,22.945
1986-01-15,345.3,6.102,22.945
1986-01-16,359.6,6.31,22.945
1986-01-17,357.25,6.1875,22.945
1986-01-20,353.25,6.0945,22.945
1986-01-21,356.5,6.194,22.945
1986-01-22,352.75,6.142,22.945
1986-01-23,349.5,6.11,22.945
1986-01-24,355.25,6.1975,22.945
1986-01-27,361.75,6.255,22.945
1986-01-28,353.8,6.14,22.945
1986-01-29,354.4,6.1455,22.945
1986-01-30,355.4,6.17,22.945
1986-01-31,354.0,6.103,22.945
1986-02-01,,,15.442
1986-02-03,347.35,6.035,15.442
1986-02-04,338.5,5.855,15.442
1986-02-05,335.95,5.88,15.442
1986-02-06,337.1,5.9,15.442
1986-02-07,337.9,5.8775,15.442
1986-02-10,340.5,5.934,15.442
1986-02-11,337.2,5.854,15.442
1986-02-12,338.35,5.901,15.442
1986-02-13,335.4,5.855,15.442
1986-02-14,329.5,5.79,15.442
1986-02-17,333.0,5.86,15.442
1986-02-18,332.4,5.871,15.442
1986-02-19,343.7,5.9855,15.442
1986-02-20,339.25,5.9025,15.442
1986-02-21,339.0,5.88,15.442
1986-02-24,343.35,5.91,15.442
1986-02-25,351.4,6.046,15.442
1986-02-26,345.1,5.886,15.442
1986-02-27,337.85,5.69,15.442
1986-02-28,338.25,5.667,15.442
1986-03-01,,,12.618
1986-03-03,339.45,5.65,12.618
1986-03-04,337.9,5.567,12.618
1986-03-05,342.2,5.698,12.618
1986-03-06,343.0,5.585,12.618
1986-03-07,342.0,5.607,12.618
1986-03-10,341.8,5.549,12.618
1986-03-11,341.65,5.61,12.618
1986-03-12,344.5,5.67,12.618
1986-03-13,349.8,5.789,12.618
1986-03-14,347.6,5.706,12.618
1986-03-17,348.2,5.659,12.618
1986-03-18,350.8,5.752,12.618
1986-03-19,349.25,5.691,12.618
1986-03-20,350.6,5.713,12.618
1986-03-21,351.35,5.7425,12.618
1986-03-24,352.4,5.701,12.618
1986-03-25,352.9,5.7265,12.618
1986-03-26,344.9,5.57,12.618
1986-03-27,345.5,5.6175,12.618
1986-04-01,333.7,5.185,12.847
1986-04-02,335.5,5.102,12.847
1986-04-03,336.6,5.175,12.847
1986-04-04,335.6,5.1075,12.847
1986-04-07,336.5,5.244,12.847
1986-04-08,340.65,5.33,12.847
1986-04-09,338.65,5.326,12.847
1986-04-10,338.15,5.321,12.847
1986-04-11,340.25,5.41,12.847
1986-04-14,343.2,5.4765,12.847
1986-04-15,340.25,5.37,12.847
1986-04-16,340.75,5.376,12.847
1986-04-17,339.3,5.4,12.847
1986-04-18,341.0,5.21,12.847
1986-04-21,342.45,5.161,12.847
1986-04-22,344.15,5.125,12.847
1986-04-23,347.25,5.121,12.847
1986-04-24,346.0,5.106,12.847
1986-04-25,344.3,5.0715,12.847
1986-04-28,344.4,5.096,12.847
1986-04-29,342.35,5.025,12.847
1986-04-30,344.75,5.1075,12.847
1986-05-01,345.6,5.11,15.444
1986-05-02,341.6,5.1215,15.444
1986-05-06,341.55,5.145,15.444
1986-05-07,342.15,5.161,15.444
1986-05-08,344.6,5.23,15.444
1986-05-09,344.25,5.212,15.444
1986-05-12,344.9,5.221,15.444
1986-05-13,343.8,5.1575,15.444
1986-05-14,342.75,5.0835,15.444
1986-05-15,342.5,5.06,15.444
1986-05-16,342.75,5.0615,15.444
1986-05-19,342.05,5.05,15.444
1986-05-20,340.3,4.853,15.444
1986-05-21,338.6,4.921,15.444
1986-05-22,339.4,4.9285,15.444
1986-05-23,340.85,5.002,15.444
1986-05-27,341.15,5.092,15.444
1986-05-28,341.6,5.115,15.444
1986-05-29,342.75,5.09,15.444
1986-05-30,343.35,5.205,15.444
1986-06-01,,,13.469
1986-06-02,343.0,5.205,13.469
1986-06-03,341.85,5.1235,13.469
1986-06-04,341.4,5.102,13.469
1986-06-05,341.5,5.1465,13.469
1986-06-06,341.5,5.145,13.469
1986-06-09,341.85,5.146,13.469
1986-06-10,347.55,5.2875,13.469
1986-06-11,347.5,5.3275,13.469
1986-06-12,347.95,5.425,13.469
1986-06-13,347.4,5.2975,13.469
1986-06-16,346.5,5.256,13.469
1986-06-17,337.3,5.075,13.469
1986-06-18,338.5,5.091,13.469
1986-06-19,338.7,5.066,13.469
1986-06-20,338.9,5.0985,13.469
1986-06-23,340.5,5.105,13.469
1986-06-24,340.75,5.0565,13.469
1986-06-25,343.25,5.1105,13.469
1986-06-26,343.8,5.075,13.469
1986-06-27,343.55,5.04,13.469
1986-06-30,345.5,5.045,13.469
1986-07-01,345.65,5.095,11.575
1986-07-02,344.0,5.105,11.575
1986-07-03,343.5,5.066,11.575
1986-07-04,343.8,5.0525,11.575
1986-07-07,344.45,5.0575,11.575
1986-07-08,346.5,5.1025,11.575
1986-07-09,350.35,5.11,11.575
1986-07-10,347.5,5.061,11.575
1986-07-11,347.65,5.0625,11.575
1986-07-14,346.2,5.0365,11.575
1986-07-15,345.85,5.03,11.575
1986-07-16,348.35,5.085,11.575
1986-07-17,346.9,5.032,11.575
1986-07-18,347.1,5.0325,11.575
1986-07-21,353.0,5.0285,11.575
1986-07-22,353.5,5.025,11.575
1986-07-23,351.75,4.967,11.575
1986-07-24,348.5,5.005,11.575
1986-07-25,349.0,5.01,11.575
1986-07-28,350.8,5.016,11.575
1986-07-29,353.3,5.013,11.575
1986-07-30,351.35,4.9775,11.575
1986-07-31,357.75,5.045,11.575
1986-08-01,360.5,5.05,15.092
1986-08-04,358.75,5.137,15.092
1986-08-05,358.5,5.141,15.092
1986-08-06,360.85,5.1825,15.092
1986-08-07,360.85,5.17,15.092
1986-08-08,361.85,5.199,15.092
1986-08-11,394.5,5.491,15.092
1986-08-12,386.1,5.425,15.092
1986-08-13,391.25,5.435,15.092
1986-08-14,384.0,5.28,15.092
1986-08-15,386.4,5.34,15.092
1986-08-18,377.25,5.205,15.092
1986-08-19,372.5,5.08,15.092
1986-08-20,379.0,5.1505,15.092
1986-08-21,381.75,5.15,15.092
1986-08-22,384.65,5.256,15.092
1986-08-26,379.3,5.1225,15.092
1986-08-27,377.8,5.1025,15.092
1986-08-28,384.0,5.145,15.092
1986-08-29,386.0,5.17,15.092
1986-09-01,392.0,5.205,14.913
1986-09-02,395.5,5.205,14.913
1986-09-03,407.2,5.41,14.913
1986-09-04,404.0,5.2955,14.913
1986-09-05,418.25,5.465,14.913
1986-09-08,419.0,5.5355,14.913
1986-09-09,412.5,5.6695,14.913
1986-09-10,414.5,5.78,14.913
1986-09-11,407.0,5.65,14.913
1986-09-12,418.75,5.7755,14.913
1986-09-15,416.0,5.8,14.913
1986-09-16,413.55,5.8325,14.913
1986-09-17,413.6,5.8,14.913
1986-09-18,415.7,5.758,14.913
1986-09-19,423.0,5.89,14.913
1986-09-22,442.75,6.03,14.913
1986-09-23,435.15,5.95,14.913
1986-09-24,434.0,5.9475,14.913
1986-09-25,432.25,5.9025,14.913
1986-09-26,434.0,5.76,14.913
1986-09-29,429.45,5.639,14.913
1986-09-30,421.2,5.52,14.913
1986-10-01,425.5,5.571,14.852
1986-10-02,425.5,5.56,14.852
1986-10-03,436.9,5.765,14.852
1986-10-06,436.5,5.74,14.852
1986-10-07,442.0,5.73,14.852
1986-10-08,439.4,5.6825,14.852
1986-10-09,435.8,5.72,14.852
1986-10-10,428.15,5.604,14.852
1986-10-13,431.4,5.653,14.852
1986-10-14,431.25,5.64,14.852
1986-10-15,426.25,5.58,14.852
1986-10-16,426.0,5.569,14.852
1986-10-17,420.0,5.505,14.852
1986-10-20,420.0,5.55,14.852
1986-10-21,426.8,5.7875,14.852
1986-10-22,426.6,5.819,14.852
1986-10-23,425.4,5.79,14.852
1986-10-24,413.0,5.621,14.852
1986-10-27,409.6,5.633,14.852
1986-10-28,409.55,5.658,14.852
1986-10-29,407.75,5.595,14.852
1986-10-30,404.0,5.5965,14.852
1986-10-31,401.5,5.6065,14.852
1986-11-01,,,15.207
1986-11-03,400.3,5.625,15.207
1986-11-04,408.5,5.7315,15.207
1986-11-05,410.25,5.735,15.207
1986-11-06,405.0,5.6125,15.207
1986-11-07,408.3,5.7065,15.207
1986-11-10,409.9,5.786,15.207
1986-11-11,407.4,5.738,15.207
1986-11-12,407.45,5.745,15.207
1986-11-13,406.85,5.78,15.207
1986-11-14,409.0,5.8375,15.207
1986-11-17,393.25,5.6565,15.207
1986-11-18,388.0,5.57,15.207
1986-11-19,391.5,5.5525,15.207
1986-11-20,387.0,5.4585,15.207
1986-11-21,389.5,5.445,15.207
1986-11-24,380.4,5.26,15.207
1986-11-25,380.75,5.245,15.207
1986-11-26,384.0,5.28,15.207
1986-11-27,382.3,5.265,15.207
1986-11-28,390.0,5.3825,15.207
1986-12-01,399.6,5.495,16.076
1986-12-02,394.3,5.4325,16.076
1986-12-03,385.25,5.3125,16.076
1986-12-04,391.2,5.38,16.076
1986-12-05,388.6,5.35,16.076
1986-12-08,390.5,5.3725,16.076
1986-12-09,389.2,5.351,16.076
1986-12-10,387.25,5.32,16.076
1986-12-11,388.75,5.3525,16.076
1986-12-12,389.7,5.3725,16.076
1986-12-15,394.6,5.446,16.076
1986-12-16,393.7,5.435,16.076
1986-12-17,393.4,5.37,16.076
1986-12-18,392.5,5.3625,16.076
1986-12-19,394.15,5.375,16.076
1986-12-22,395.35,5.4075,16.076
1986-12-23,392.75,5.37,16.076
