Date,Gold,Silver,Oil
1984-07-04,370.55,8.156,
1984-07-05,366.0,7.808,
1984-07-06,358.0,7.6,
1984-07-09,332.5,7.244,
1984-07-10,346.0,7.54,
1984-07-11,335.75,7.199,
1984-07-12,339.5,7.262,
1984-07-13,341.6,7.38,
1984-07-16,352.25,7.595,
1984-07-17,347.5,7.458,
1984-07-18,346.25,7.43,
1984-07-19,352.35,7.566,
1984-07-20,346.5,7.39,
1984-07-23,335.25,7.196,
1984-07-24,337.75,7.153,
1984-07-25,337.5,7.198,
1984-07-26,345.0,7.243,
1984-07-27,336.15,6.985,
1984-07-30,339.15,6.918,
1984-07-31,341.6,7.11,
1984-08-01,337.35,7.015,29.25
1984-08-02,343.15,7.345,
1984-08-03,347.5,7.54,
1984-08-06,352.4,7.7,
1984-08-07,346.25,7.355,
1984-08-08,343.9,7.538,
1984-08-09,344.25,7.48,
1984-08-10,350.5,7.885,
1984-08-13,343.0,7.586,
1984-08-14,348.8,7.871,
1984-08-15,353.9,7.921,
1984-08-16,350.65,7.892,
1984-08-17,351.25,7.851,
1984-08-20,349.7,7.785,
1984-08-21,345.4,7.483,
1984-08-22,345.4,7.5,
1984-08-23,351.75,7.65,
1984-08-24,350.35,7.59,
1984-08-28,348.15,7.61,
1984-08-29,348.8,7.61,
1984-08-30,348.75,7.565,
1984-08-31,347.7,7.445,
1984-09-01,,,29.311
1984-09-03,346.2,7.315,
1984-09-04,341.75,7.209,
1984-09-05,338.5,7.11,
1984-09-06,340.3,7.178,
1984-09-07,339.5,7.16,
1984-09-10,337.2,7.158,
1984-09-11,338.65,7.19,
1984-09-12,339.5,7.187,
1984-09-13,337.5,7.085,
1984-09-14,339.4,7.177,
1984-09-17,338.0,7.101,
1984-09-18,336.5,6.979,
1984-09-19,339.9,7.125,
1984-09-20,340.0,7.12,
1984-09-21,339.75,7.142,
1984-09-24,347.25,7.652,
1984-09-25,345.1,7.525,
1984-09-26,345.75,7.582,
1984-09-27,344.0,7.44,
1984-09-28,344.15,7.435,
1984-10-01,344.75,7.453,28.765
1984-10-02,344.85,7.507,
1984-10-03,347.6,7.61,
1984-10-04,346.0,7.58,
1984-10-05,346.55,7.573,
1984-10-08,342.75,7.28,
1984-10-09,341.25,7.24,
1984-10-10,337.75,7.105,
1984-10-11,338.1,7.115,
1984-10-12,337.9,7.126,
1984-10-15,338.25,7.215,
1984-10-16,339.75,7.266,
1984-10-17,340.0,7.278,
1984-10-18,338.25,7.155,
1984-10-19,339.6,7.21,
1984-10-22,338.0,7.183,
1984-10-23,339.4,7.255,
1984-10-24,340.25,7.325,
1984-10-25,339.9,7.305,
1984-10-26,338.15,7.262,
1984-10-29,335.8,7.205,
1984-10-30,335.65,7.195,
1984-10-31,334.5,7.195,
1984-11-01,333.85,7.176,28.098
1984-11-02,339.0,7.415,
1984-11-05,342.3,7.504,
1984-11-06,345.95,7.573,
1984-11-07,345.8,7.85,
1984-11-08,348.1,7.69,
1984-11-09,345.85,7.615,
1984-11-12,345.8,7.67,
1984-11-13,350.0,7.828,
1984-11-14,346.0,7.657,
1984-11-15,345.35,7.595,
1984-11-16,345.05,7.608,
1984-11-19,343.0,7.532,
1984-11-20,342.65,7.48,
1984-11-21,342.75,7.512,
1984-11-22,342.55,7.576,
1984-11-23,342.0,7.523,
1984-11-26,339.5,7.45,
1984-11-27,333.35,7.375,
1984-11-28,329.1,7.128,
1984-11-29,331.75,7.123,
1984-11-30,328.6,7.051,
1984-12-01,,,25.429
1984-12-03,327.7,6.998,
1984-12-04,330.9,7.068,
1984-12-05,330.55,7.096,
1984-12-06,330.7,7.076,
1984-12-07,330.0,6.987,
1984-12-10,326.25,6.85,
1984-12-11,326.65,6.833,
1984-12-12,327.6,6.789,
1984-12-13,326.4,6.82,
1984-12-14,321.75,6.675,
1984-12-17,316.85,6.565,
1984-12-18,308.25,6.32,
1984-12-19,308.75,6.388,
1984-12-20,303.25,6.22,
1984-12-21,308.85,6.41,
1984-12-27,310.25,6.28,
1984-12-28,309.5,6.385,
1984-12-31,309.0,6.288,
1985-01-01,,,25.641
1985-01-02,306.25,6.25,
1985-01-03,299.5,6.017,
1985-01-04,303.45,6.087,
1985-01-07,296.75,5.83,
1985-01-08,304.4,6.075,
1985-01-09,298.35,5.878,
1985-01-10,304.0,6.09,
1985-01-11,304.0,6.11,
1985-01-14,301.25,6.004,
1985-01-15,302.5,5.989,
1985-01-16,302.45,6.015,
1985-01-17,305.8,6.18,
1985-01-18,306.9,6.259,
1985-01-21,307.0,6.2055,
1985-01-22,306.85,6.25,
1985-01-23,302.15,6.045,
1985-01-24,301.9,5.99,
1985-01-25,299.25,5.946,
1985-01-28,298.6,5.9455,
1985-01-29,303.5,6.239,
1985-01-30,303.0,6.167,
1985-01-31,304.9,6.33,
1985-02-01,304.8,6.295,27.271
1985-02-04,301.25,6.139,
1985-02-05,301.75,6.145,
1985-02-06,303.45,6.2,
1985-02-07,302.5,6.151,
1985-02-08,300.6,6.135,
1985-02-11,300.0,6.08,
1985-02-12,303.45,6.217,
1985-02-13,302.8,6.206,
1985-02-14,303.4,6.297,
1985-02-15,304.9,6.32,
1985-02-18,314.95,6.27,
1985-02-19,302.9,6.218,
1985-02-20,302.85,6.23,
1985-02-21,302.0,6.166,
1985-02-22,298.8,6.0,
1985-02-25,290.0,5.45,
1985-02-26,285.0,5.58,
1985-02-27,290.75,5.771,
1985-02-28,290.5,5.715,
1985-03-01,288.1,5.605,28.238
1985-03-04,288.3,5.64,
1985-03-05,288.85,5.661,
1985-03-06,286.7,5.622,
1985-03-07,289.3,5.68,
1985-03-08,289.0,5.675,
1985-03-11,290.25,5.6425,
1985-03-12,288.75,5.516,
1985-03-13,290.1,5.57,
1985-03-14,290.25,5.6565,
1985-03-15,289.9,5.635,
1985-03-18,293.7,5.71,
1985-03-19,307.25,6.042,
1985-03-20,333.25,6.46,
1985-03-21,312.5,6.109,
1985-03-22,320.75,6.39,
1985-03-25,315.9,6.305,
1985-03-26,316.0,6.265,
1985-03-27,329.9,6.589,
1985-03-28,328.75,6.565,
1985-03-29,329.8,6.66,
1985-04-01,324.65,6.52,28.805
1985-04-02,317.0,6.42,
1985-04-03,321.1,6.497,
1985-04-04,317.0,6.39,
1985-04-09,323.1,6.628,
1985-04-10,323.3,6.635,
1985-04-11,329.0,6.678,
1985-04-12,331.25,6.665,
1985-04-15,330.3,6.75,
1985-04-16,331.5,6.635,
1985-04-17,327.0,6.451,
1985-04-18,325.5,6.438,
1985-04-19,327.7,6.4015,
1985-04-22,328.1,6.441,
1985-04-23,326.0,6.356,
1985-04-24,322.6,6.1235,
1985-04-25,322.4,6.185,
1985-04-26,322.5,6.24,
1985-04-29,323.0,6.242,
1985-04-30,324.65,6.322,
1985-05-01,315.6,6.15,27.623
1985-05-02,314.25,6.15,
1985-05-03,313.7,6.16,
1985-05-07,311.25,6.145,
1985-05-08,313.35,6.251,
1985-05-09,314.5,6.35,
1985-05-10,313.55,6.292,
1985-05-13,316.75,6.355,
1985-05-14,324.75,6.535,
1985-05-15,322.85,6.491,
1985-05-16,320.4,6.485,
1985-05-17,319.8,6.45,
1985-05-20,323.65,6.5575,
1985-05-21,316.5,6.215,
1985-05-22,317.4,6.2,
1985-05-23,316.4,6.155,
1985-05-24,316.35,6.147,
1985-05-28,313.9,6.1,
1985-05-29,311.2,6.001,
1985-05-30,315.0,6.159,
1985-05-31,313.15,6.085,
1985-06-01,,,27.143
1985-06-03,316.85,6.209,
1985-06-04,316.25,6.108,
1985-06-05,314.75,6.06,
1985-06-06,314.9,6.119,
1985-06-07,315.0,6.103,
1985-06-10,310.75,6.084,
1985-06-11,313.25,6.1375,
1985-06-12,313.75,6.143,
1985-06-13,314.1,6.16,
1985-06-14,315.75,6.237,
1985-06-17,317.25,6.21,
1985-06-18,321.65,6.304,
1985-06-19,325.2,6.42,
1985-06-20,322.0,6.289,
1985-06-21,315.25,6.113,
1985-06-24,314.1,6.109,
1985-06-25,315.9,6.148,
1985-06-26,316.5,6.12,
1985-06-27,316.25,6.13,
1985-06-28,316.5,6.11,
1985-07-01,315.35,6.095,27.329
1985-07-02,310.85,5.9385,
1985-07-03,310.4,5.8875,
1985-07-04,310.7,5.92,
1985-07-05,310.9,5.907,
1985-07-08,312.2,5.931,
1985-07-09,314.8,6.046,
1985-07-10,314.7,6.045,
1985-07-11,313.8,5.985,
1985-07-12,315.05,6.04,
1985-07-15,317.15,6.08,
1985-07-16,316.8,6.1,
1985-07-17,321.7,6.245,
1985-07-18,322.25,6.208,
1985-07-19,319.0,6.1225,
1985-07-22,317.4,6.125,
1985-07-23,322.75,6.158,
1985-07-24,318.5,6.092,
1985-07-25,319.4,6.098,
1985-07-26,317.6,6.075,
1985-07-29,323.0,6.234,
1985-07-30,323.25,6.255,
1985-07-31,328.1,6.335,
1985-08-01,326.75,6.25,27.755
1985-08-02,319.65,6.13,
1985-08-05,323.0,6.182,
1985-08-06,321.4,6.138,
1985-08-07,320.65,6.11,
1985-08-08,322.9,6.146,
1985-08-09,322.4,6.125,
1985-08-12,326.6,6.27,
1985-08-13,328.5,6.33,
1985-08-14,326.2,6.26,
1985-08-15,328.9,6.303,
1985-08-16,335.4,6.3475,
1985-08-19,339.25,6.387,
1985-08-20,335.5,6.26,
1985-08-21,335.75,6.245,
1985-08-22,337.6,6.3,
1985-08-23,333.6,6.215,
1985-08-27,335.25,6.3035,
1985-08-28,339.3,6.3975,
1985-08-29,338.4,6.3,
1985-08-30,335.75,6.247,
1985-09-01,,,28.289
1985-09-02,335.45,6.223,
1985-09-03,332.7,6.1925,
1985-09-04,325.0,6.098,
1985-09-05,326.0,6.08,
1985-09-06,318.75,6.002,
1985-09-09,320.2,6.06,
1985-09-10,320.0,6.0285,
1985-09-11,322.0,6.045,
1985-09-12,318.0,5.975,
1985-09-13,321.75,6.0525,
1985-09-16,318.85,5.9965,
1985-09-17,318.7,6.0065,
1985-09-18,315.5,5.886,
1985-09-19,315.9,5.932,
1985-09-20,319.2,6.0,
1985-09-23,328.1,6.165,
1985-09-24,328.4,6.1725,
1985-09-25,328.7,6.14,
1985-09-26,330.4,6.157,
1985-09-27,328.95,6.062,
1985-09-30,326.5,6.054,
1985-10-01,323.15,6.0,29.538
1985-10-02,324.75,6.037,
1985-10-03,324.35,6.087,
1985-10-04,330.55,6.36,
1985-10-07,326.25,6.25,
1985-10-08,326.1,6.26,
1985-10-09,326.95,6.283,
1985-10-10,325.55,6.23,
1985-10-11,325.8,6.222,
1985-10-14,326.6,6.222,
1985-10-15,326.85,6.257,
1985-10-16,325.9,6.225,
1985-10-17,324.6,6.126,
1985-10-18,326.25,6.157,
1985-10-21,326.5,6.1635,
1985-10-22,325.9,6.13,
1985-10-23,326.9,6.205,
1985-10-24,325.95,6.172,
1985-10-25,325.65,6.162,
1985-10-28,326.5,6.155,
1985-10-29,326.55,6.175,
1985-10-30,326.8,6.135,
1985-10-31,325.75,6.145,
1985-11-01,324.65,6.068,30.813
1985-11-04,325.6,6.0785,
1985-11-05,324.55,6.071,
1985-11-06,324.75,6.075,
1985-11-07,323.6,6.06,
1985-11-08,322.1,6.04,
1985-11-11,323.25,6.0775,
1985-11-12,322.7,6.083,
1985-11-13,324.5,6.125,
1985-11-14,325.0,6.1495,
1985-11-15,324.55,6.115,
1985-11-18,323.75,6.09,
1985-11-19,324.1,6.091,
1985-11-20,325.05,6.174,
1985-11-21,325.75,6.17,
1985-11-22,326.0,6.1525,
1985-11-25,330.5,6.25,
1985-11-26,331.5,6.246,
1985-11-27,330.45,6.213,
1985-11-28,326.75,6.135,
1985-11-29,327.4,6.15,
1985-12-01,,,27.228
1985-12-02,323.95,6.102,
1985-12-03,322.5,6.075,
1985-12-04,324.5,6.08,
1985-12-05,322.5,6.058,
1985-12-06,322.5,6.056,
1985-12-09,320.15,5.985,
1985-12-10,316.1,5.81,
1985-12-11,316.8,5.795,
1985-12-12,316.05,5.775,
1985-12-13,317.9,5.8735,
1985-12-16,318.25,5.8425,
1985-12-17,321.9,5.9025,
1985-12-18,321.1,5.76,
1985-12-19,323.4,5.82,
1985-12-20,323.55,5.8275,
1985-12-23,325.75,5.8575,
1985-12-24,324.85,5.78,
1985-12-27,324.8,5.7775,
1985-12-30,326.15,5.867,
1985-12-31,327.0,5.8,
1986-01-01,,,22.945
1986-01-02,327.1,5.81,
1986-01-03,326.0,5.745,
1986-01-06,327.8,5.79,
1986-01-07,328.9,5.845,
1986-01-08,330.9,5.895,
1986-01-09,333.9,5.9065,
1986-01-10,339.45,6.11,
1986-01-13,340.75,6.057,
1986-01-14,338.8,6.0065,
1986-01-15,345.3,6.102,
1986-01-16,359.6,6.31,
1986-01-17,357.25,6.1875,
1986-01-20,353.25,6.0945,
1986-01-21,356.5,6.194,
1986-01-22,352.75,6.142,
1986-01-23,349.5,6.11,
1986-01-24,355.25,6.1975,
1986-01-27,361.75,6.255,
1986-01-28,353.8,6.14,
1986-01-29,354.4,6.1455,
1986-01-30,355.4,6.17,
1986-01-31,354.0,6.103,
1986-02-01,,,15.442
1986-02-03,347.35,6.035,
1986-02-04,338.5,5.855,
1986-02-05,335.95,5.88,
1986-02-06,337.1,5.9,
1986-02-07,337.9,5.8775,
1986-02-10,340.5,5.934,
1986-02-11,337.2,5.854,
1986-02-12,338.35,5.901,
1986-02-13,335.4,5.855,
1986-02-14,329.5,5.79,
1986-02-17,333.0,5.86,
1986-02-18,332.4,5.871,
1986-02-19,343.7,5.9855,
1986-02-20,339.25,5.9025,
1986-02-21,339.0,5.88,
1986-02-24,343.35,5.91,
1986-02-25,351.4,6.046,
1986-02-26,345.1,5.886,
1986-02-27,337.85,5.69,
1986-02-28,338.25,5.667,
1986-03-01,,,12.618
1986-03-03,339.45,5.65,
1986-03-04,337.9,5.567,
1986-03-05,342.2,5.698,
1986-03-06,343.0,5.585,
1986-03-07,342.0,5.607,
1986-03-10,341.8,5.549,
1986-03-11,341.65,5.61,
1986-03-12,344.5,5.67,
1986-03-13,349.8,5.789,
1986-03-14,347.6,5.706,
1986-03-17,348.2,5.659,
1986-03-18,350.8,5.752,
1986-03-19,349.25,5.691,
1986-03-20,350.6,5.713,
1986-03-21,351.35,5.7425,
1986-03-24,352.4,5.701,
1986-03-25,352.9,5.7265,
1986-03-26,344.9,5.57,
1986-03-27,345.5,5.6175,
1986-04-01,333.7,5.185,12.847
1986-04-02,335.5,5.102,
1986-04-03,336.6,5.175,
1986-04-04,335.6,5.1075,
1986-04-07,336.5,5.244,
1986-04-08,340.65,5.33,
1986-04-09,338.65,5.326,
1986-04-10,338.15,5.321,
1986-04-11,340.25,5.41,
1986-04-14,343.2,5.4765,
1986-04-15,340.25,5.37,
1986-04-16,340.75,5.376,
1986-04-17,339.3,5.4,
1986-04-18,341.0,5.21,
1986-04-21,342.45,5.161,
1986-04-22,344.15,5.125,
1986-04-23,347.25,5.121,
1986-04-24,346.0,5.106,
1986-04-25,344.3,5.0715,
1986-04-28,344.4,5.096,
1986-04-29,342.35,5.025,
1986-04-30,344.75,5.1075,
1986-05-01,345.6,5.11,15.444
1986-05-02,341.6,5.1215,
1986-05-06,341.55,5.145,
1986-05-07,342.15,5.161,
1986-05-08,344.6,5.23,
1986-05-09,344.25,5.212,
1986-05-12,344.9,5.221,
1986-05-13,343.8,5.1575,
1986-05-14,342.75,5.0835,
1986-05-15,342.5,5.06,
1986-05-16,342.75,5.0615,
1986-05-19,342.05,5.05,
1986-05-20,340.3,4.853,
1986-05-21,338.6,4.921,
1986-05-22,339.4,4.9285,
1986-05-23,340.85,5.002,
1986-05-27,341.15,5.092,
1986-05-28,341.6,5.115,
1986-05-29,342.75,5.09,
1986-05-30,343.35,5.205,
1986-06-01,,,13.469
1986-06-02,343.0,5.205,
1986-06-03,341.85,5.1235,
1986-06-04,341.4,5.102,
1986-06-05,341.5,5.1465,
1986-06-06,341.5,5.145,
1986-06-09,341.85,5.146,
1986-06-10,347.55,5.2875,
1986-06-11,347.5,5.3275,
1986-06-12,347.95,5.425,
1986-06-13,347.4,5.2975,
1986-06-16,346.5,5.256,
1986-06-17,337.3,5.075,
1986-06-18,338.5,5.091,
1986-06-19,338.7,5.066,
1986-06-20,338.9,5.0985,
1986-06-23,340.5,5.105,
1986-06-24,340.75,5.0565,
1986-06-25,343.25,5.1105,
1986-06-26,343.8,5.075,
1986-06-27,343.55,5.04,
1986-06-30,345.5,5.045,
1986-07-01,345.65,5.095,11.575
1986-07-02,344.0,5.105,
1986-07-03,343.5,5.066,
1986-07-04,343.8,5.0525,
1986-07-07,344.45,5.0575,
1986-07-08,346.5,5.1025,
1986-07-09,350.35,5.11,
1986-07-10,347.5,5.061,
1986-07-11,347.65,5.0625,
1986-07-14,346.2,5.0365,
1986-07-15,345.85,5.03,
1986-07-16,348.35,5.085,
1986-07-17,346.9,5.032,
1986-07-18,347.1,5.0325,
1986-07-21,353.0,5.0285,
1986-07-22,353.5,5.025,
1986-07-23,351.75,4.967,
1986-07-24,348.5,5.005,
1986-07-25,349.0,5.01,
1986-07-28,350.8,5.016,
1986-07-29,353.3,5.013,
1986-07-30,351.35,4.9775,
1986-07-31,357.75,5.045,
1986-08-01,360.5,5.05,15.092
1986-08-04,358.75,5.137,
1986-08-05,358.5,5.141,
1986-08-06,360.85,5.1825,
1986-08-07,360.85,5.17,
1986-08-08,361.85,5.199,
1986-08-11,394.5,5.491,
1986-08-12,386.1,5.425,
1986-08-13,391.25,5.435,
1986-08-14,384.0,5.28,
1986-08-15,386.4,5.34,
1986-08-18,377.25,5.205,
1986-08-19,372.5,5.08,
1986-08-20,379.0,5.1505,
1986-08-21,381.75,5.15,
1986-08-22,384.65,5.256,
1986-08-26,379.3,5.1225,
1986-08-27,377.8,5.1025,
1986-08-28,384.0,5.145,
1986-08-29,386.0,5.17,
1986-09-01,392.0,5.205,14.913
1986-09-02,395.5,5.205,
1986-09-03,407.2,5.41,
1986-09-04,404.0,5.2955,
1986-09-05,418.25,5.465,
1986-09-08,419.0,5.5355,
1986-09-09,412.5,5.6695,
1986-09-10,414.5,5.78,
1986-09-11,407.0,5.65,
1986-09-12,418.75,5.7755,
1986-09-15,416.0,5.8,
1986-09-16,413.55,5.8325,
1986-09-17,413.6,5.8,
1986-09-18,415.7,5.758,
1986-09-19,423.0,5.89,
1986-09-22,442.75,6.03,
1986-09-23,435.15,5.95,
1986-09-24,434.0,5.9475,
1986-09-25,432.25,5.9025,
1986-09-26,434.0,5.76,
1986-09-29,429.45,5.639,
1986-09-30,421.2,5.52,
1986-10-01,425.5,5.571,14.852
1986-10-02,425.5,5.56,
1986-10-03,436.9,5.765,
1986-10-06,436.5,5.74,
1986-10-07,442.0,5.73,
1986-10-08,439.4,5.6825,
1986-10-09,435.8,5.72,
1986-10-10,428.15,5.604,
1986-10-13,431.4,5.653,
1986-10-14,431.25,5.64,
1986-10-15,426.25,5.58,
1986-10-16,426.0,5.569,
1986-10-17,420.0,5.505,
1986-10-20,420.0,5.55,
1986-10-21,426.8,5.7875,
1986-10-22,426.6,5.819,
1986-10-23,425.4,5.79,
1986-10-24,413.0,5.621,
1986-10-27,409.6,5.633,
1986-10-28,409.55,5.658,
1986-10-29,407.75,5.595,
1986-10-30,404.0,5.5965,
1986-10-31,401.5,5.6065,
1986-11-01,,,15.207
1986-11-03,400.3,5.625,
1986-11-04,408.5,5.7315,
1986-11-05,410.25,5.735,
1986-11-06,405.0,5.6125,
1986-11-07,408.3,5.7065,
1986-11-10,409.9,5.786,
1986-11-11,407.4,5.738,
1986-11-12,407.45,5.745,
1986-11-13,406.85,5.78,
1986-11-14,409.0,5.8375,
1986-11-17,393.25,5.6565,
1986-11-18,388.0,5.57,
1986-11-19,391.5,5.5525,
1986-11-20,387.0,5.4585,
1986-11-21,389.5,5.445,
1986-11-24,380.4,5.26,
1986-11-25,380.75,5.245,
1986-11-26,384.0,5.28,
1986-11-27,382.3,5.265,
1986-11-28,390.0,5.3825,
1986-12-01,399.6,5.495,16.076
1986-12-02,394.3,5.4325,
1986-12-03,385.25,5.3125,
1986-12-04,391.2,5.38,
1986-12-05,388.6,5.35,
1986-12-08,390.5,5.3725,
1986-12-09,389.2,5.351,
1986-12-10,387.25,5.32,
1986-12-11,388.75,5.3525,
1986-12-12,389.7,5.3725,
1986-12-15,394.6,5.446,
1986-12-16,393.7,5.435,
1986-12-17,393.4,5.37,
1986-12-18,392.5,5.3625,
1986-12-19,394.15,5.375,
1986-12-22,395.35,5.4075,
1986-12-23,392.75,5.37,
1986-12-24,391.0,5.301,
1986-12-29,391.4,5.3175,
1986-12-30,389.4,5.275,
1986-12-31,390.9,5.2815,
1987-01-01,,,18.656
1987-01-02,402.4,5.3625,
1987-01-05,399.0,5.368,
1987-01-06,401.7,5.4,
1987-01-07,399.5,5.36,
1987-01-08,401.6,5.416,
1987-01-09,402.25,5.388,
1987-01-12,409.9,5.508,
1987-01-13,408.6,5.5425,
1987-01-14,414.4,5.579,
1987-01-15,415.0,5.567,
1987-01-16,414.5,5.562,
1987-01-19,421.25,5.65,
1987-01-20,417.4,5.598,
1987-01-21,408.5,5.475,
1987-01-22,410.6,5.541,
1987-01-23,403.55,5.515,
1987-01-26,405.35,5.551,
1987-01-27,408.7,5.625,
1987-01-28,416.5,5.73,
1987-01-29,411.0,5.607,
1987-01-30,407.3,5.55,
1987-02-01,,,17.726
1987-02-02,406.45,5.529,
1987-02-03,402.0,5.485,
1987-02-04,401.75,5.5025,
1987-02-05,402.6,5.495,
1987-02-06,402.7,5.564,
1987-02-09,402.95,5.53,
1987-02-10,404.4,5.5395,
1987-02-11,402.9,5.5425,
1987-02-12,402.0,5.511,
1987-02-13,395.55,5.4275,
1987-02-16,397.2,5.451,
1987-02-17,396.85,5.451,
1987-02-18,392.95,5.39,
1987-02-19,392.6,5.3975,
1987-02-20,397.5,5.44,
1987-02-23,403.0,5.478,
1987-02-24,401.95,5.45,
1987-02-25,406.7,5.5025,
1987-02-26,403.1,5.4725,
1987-02-27,405.75,5.4675,
1987-03-01,,,18.305
1987-03-02,404.4,5.429,
1987-03-03,403.7,5.4425,
1987-03-04,407.65,5.475,
1987-03-05,411.45,5.5075,
1987-03-06,406.5,5.5325,
1987-03-09,404.85,5.55,
1987-03-10,405.0,5.525,
1987-03-11,406.85,5.546,
1987-03-12,408.0,5.565,
1987-03-13,409.25,5.66,
1987-03-16,404.65,5.56,
1987-03-17,406.0,5.5915,
1987-03-18,406.4,5.576,
1987-03-19,405.05,5.565,
1987-03-20,405.0,5.555,
1987-03-23,406.6,5.5625,
1987-03-24,410.3,5.7115,
1987-03-25,415.0,5.9125,
1987-03-26,411.3,5.841,
1987-03-27,415.9,5.96,
1987-03-30,421.8,6.229,
1987-03-31,419.0,6.305,
1987-04-01,418.5,6.256,18.643
1987-04-02,420.25,6.299,
1987-04-03,418.65,6.3525,
1987-04-06,420.55,6.499,
1987-04-07,419.8,6.745,
1987-04-08,423.2,6.689,
1987-04-09,421.5,6.6525,
1987-04-10,432.3,6.9,
1987-04-13,436.5,6.89,
1987-04-14,440.25,6.87,
1987-04-15,445.5,7.2415,
1987-04-16,441.0,7.19,
1987-04-21,454.3,7.8425,
1987-04-22,446.8,7.841,
1987-04-23,453.0,8.302,
1987-04-24,462.6,9.1375,
1987-04-27,476.6,10.925,
1987-04-28,455.75,8.445,
1987-04-29,451.75,8.252,
1987-04-30,454.5,8.125,
1987-05-01,452.15,7.935,19.415
1987-05-05,464.5,8.95,
1987-05-06,456.75,8.1925,
1987-05-07,457.4,8.095,
1987-05-08,456.7,8.19,
1987-05-11,454.75,8.295,
1987-05-12,460.25,8.69,
1987-05-13,459.5,8.695,
1987-05-14,460.0,8.65,
1987-05-15,466.7,8.864,
1987-05-18,476.5,9.4425,
1987-05-19,471.35,9.08,
1987-05-20,479.95,9.38,
1987-05-21,468.6,8.975,
1987-05-22,473.6,8.9925,
1987-05-26,459.65,8.0265,
1987-05-27,447.9,7.2955,
1987-05-28,453.35,7.485,
1987-05-29,451.75,7.685,
1987-06-01,443.4,7.3385,20.034
1987-06-02,449.3,7.575,
1987-06-03,453.25,7.671,
1987-06-04,450.25,7.63,
1987-06-05,454.7,7.88,
1987-06-08,454.4,7.86,
1987-06-09,452.05,7.715,
1987-06-10,456.65,7.93,
1987-06-11,456.4,7.79,
1987-06-12,460.8,7.9075,
1987-06-15,450.35,7.499,
1987-06-16,452.75,7.669,
1987-06-17,448.25,7.475,
1987-06-18,451.1,7.49,
1987-06-19,452.25,7.502,
1987-06-22,443.6,7.0,
1987-06-23,438.1,6.76,
1987-06-24,443.0,6.95,
1987-06-25,439.0,6.831,
1987-06-26,441.4,6.81,
1987-06-29,446.0,6.9525,
1987-06-30,447.1,7.142,
1987-07-01,449.5,7.3,21.355
1987-07-02,447.4,7.38,
1987-07-03,443.0,7.241,
1987-07-06,443.1,7.2025,
1987-07-07,444.8,7.47,
1987-07-08,442.15,7.36,
1987-07-09,445.3,7.632,
1987-07-10,444.25,7.655,
1987-07-13,443.7,7.555,
1987-07-14,447.15,7.696,
1987-07-15,448.25,7.645,
1987-07-16,452.9,7.788,
1987-07-17,452.5,7.71,
1987-07-20,449.65,7.5255,
1987-07-21,452.5,7.67,
1987-07-22,454.45,7.725,
1987-07-23,454.75,7.745,
1987-07-24,454.0,7.6825,
1987-07-27,453.1,7.684,
1987-07-28,454.2,7.735,
1987-07-29,459.5,8.026,
1987-07-30,457.2,8.005,
1987-07-31,464.25,8.32,
1987-08-01,,,20.274
1987-08-03,473.25,8.6,
1987-08-04,476.0,8.73,
1987-08-05,469.85,8.43,
1987-08-06,468.85,8.2925,
1987-08-07,464.0,7.985,
1987-08-10,459.5,7.734,
1987-08-11,463.2,7.815,
1987-08-12,461.0,7.76,
1987-08-13,462.0,7.86,
1987-08-14,457.4,7.6275,
1987-08-17,454.8,7.53,
1987-08-18,454.9,7.62,
1987-08-19,457.65,7.661,
1987-08-20,457.4,7.7575,
1987-08-21,454.1,7.615,
1987-08-24,455.8,7.615,
1987-08-25,458.5,7.75,
1987-08-26,457.4,7.7,
1987-08-27,458.25,7.7275,
1987-08-28,455.9,7.547,
1987-09-01,453.1,7.45,19.526
1987-09-02,456.55,7.6,
1987-09-03,462.15,7.66,
1987-09-04,464.4,7.68,
1987-09-07,463.35,7.6875,
1987-09-08,462.75,7.6415,
1987-09-09,458.0,7.5165,
1987-09-10,461.0,7.595,
1987-09-11,460.9,7.821,
1987-09-14,456.6,7.555,
1987-09-15,458.35,7.71,
1987-09-16,458.5,7.621,
1987-09-17,458.8,7.509,
1987-09-18,461.35,7.631,
1987-09-21,458.85,7.36,
1987-09-22,463.15,7.658,
1987-09-23,461.05,7.5415,
1987-09-24,463.85,7.6355,
1987-09-25,461.0,7.57,
1987-09-28,460.9,7.63,
1987-09-29,458.9,7.55,
1987-09-30,459.15,7.6425,
1987-10-01,454.1,7.55,19.848
1987-10-02,455.0,7.5335,
1987-10-05,455.15,7.5675,
1987-10-06,456.85,7.62,
1987-10-07,458.55,7.6525,
1987-10-08,458.25,7.654,
1987-10-09,461.75,7.82,
1987-10-12,461.85,7.832,
1987-10-13,459.65,7.73,
1987-10-14,459.45,7.7015,
1987-10-15,461.75,7.815,
1987-10-16,464.25,,
1987-10-19,479.5,8.308,
1987-10-20,481.6,7.835,
1987-10-21,466.65,7.504,
1987-10-22,469.8,7.5015,
1987-10-23,472.65,7.526,
1987-10-26,474.85,7.574,
1987-10-27,473.45,7.35,
1987-10-28,479.65,7.456,
1987-10-29,474.05,7.14,
1987-10-30,468.0,6.88,
1987-11-01,,,18.92
1987-11-02,469.95,7.0,
1987-11-03,470.1,6.955,
1987-11-04,467.0,6.74,
1987-11-05,459.7,6.285,
1987-11-06,458.6,6.3725,
